time (s) - Measured	Pitch (deg) - Measured
1	0.0878906
1	0.0878906
1	0.0878906
1	0.0878906
1	0
1	0
1	0
1	0
1	0
1	0
1	-0.0878906
1	-0.0878906
1	-0.0878906
1	-0.0878906
1	-0.175781
1	-0.175781
1	-0.263672
1	-0.263672
1	-0.263672
1	-0.351562
1	-0.439453
1	-0.439453
1	-0.527344
1	-0.527344
1	-0.703125
1	-0.791016
1	-0.791016
1	-0.878906
1	-1.05469
1	-1.14258
1	-1.23047
1	-1.31836
1	-1.40625
1	-1.49414
1	-1.66992
1	-1.75781
1	-1.93359
1	-2.02148
1	-2.19727
1	-2.28516
1	-2.46094
1	-2.63672
1	-2.8125
1	-2.98828
1	-3.16406
1	-3.33984
1	-3.60352
1	-3.86719
1	-4.04297
1	-4.21875
1	-4.48242
1	-4.74609
1	-4.92188
1	-5.18555
1	-5.53711
1	-5.80078
1	-5.97656
1	-6.32812
1	-6.5918
1	-6.94336
1	-7.20703
1	-7.55859
1	-7.82227
1	-8.17383
1	-8.52539
1	-8.87695
1	-9.22852
1	-9.58008
1	-10.0195
1	-10.3711
1	-10.7227
1	-11.1621
1	-11.6016
1	-12.041
1	-12.3926
1	-12.832
1	-13.2715
2	-13.7109
2	-14.2383
2	-14.6777
2	-15.1172
2	-15.6445
2	-16.1719
2	-16.6113
2	-17.1387
2	-17.666
2	-18.1934
2	-18.7207
2	-19.248
2	-19.7754
2	-20.3906
2	-21.0059
2	-21.5332
2	-22.0605
2	-22.6758
2	-23.291
2	-23.9063
2	-24.5215
2	-25.2246
2	-25.8398
2	-26.4551
2	-27.0703
2	-27.7734
2	-28.4766
2	-29.1797
2	-29.7949
2	-30.5859
2	-31.2012
2	-31.9922
2	-32.6953
2	-33.3984
2	-34.1895
2	-34.8926
2	-35.6836
2	-36.3867
2	-37.2656
2	-37.9687
2	-38.7598
2	-39.6387
2	-40.4297
2	-41.2207
2	-42.0996
2	-42.8906
2	-43.7695
2	-44.5605
2	-45.4395
2	-46.3184
2	-47.1973
2	-48.1641
2	-49.043
2	-49.9219
2	-50.8008
2	-51.7676
2	-52.7344
2	-53.6133
2	-54.5801
2	-55.5469
2	-56.4258
2	-57.4805
2	-58.4473
2	-59.4141
2	-60.3809
2	-61.4355
2	-62.4023
2	-63.457
2	-64.5117
2	-65.4785
2	-66.5332
2	-67.5879
2	-68.6426
2	-69.7852
2	-70.8398
2	-71.8945
2	-73.0371
2	-74.0918
2	-75.2344
2	-76.2891
2	-77.4316
2	-78.5742
2	-79.8047
2	-80.8594
2	-82.0898
2	-83.1445
2	-84.4629
2	-85.6055
2	-86.748
2	-87.9785
2	-89.1211
2	-90.4395
2	-91.582
2	-92.8125
2	-94.1309
2	-95.2734
2	-96.5918
2	-97.8223
2	-99.1406
2	-100.371
2	-101.602
2	-102.217
2	-102.217
2	-102.217
2	-102.217
2	-102.217
2	-102.305
2	-102.305
2	-102.305
2	-102.305
2	-102.305
2	-102.305
2	-102.305
2	-102.217
2	-102.217
2	-102.217
2	-101.777
2	-100.635
2	-99.668
2	-98.4375
2	-97.2949
2	-96.2402
2	-95.0977
2	-94.2187
2	-93.252
2	-92.2852
2	-91.4062
2	-90.3516
2	-89.5605
2	-88.5937
2	-87.627
2	-86.6602
2	-85.6934
2	-84.8145
2	-83.8477
2	-82.9687
2	-82.1777
2	-81.2988
2	-80.4199
2	-79.541
2	-78.6621
2	-77.7832
2	-76.8164
2	-76.0254
2	-75.1465
2	-74.3555
2	-73.5645
2	-72.7734
2	-71.9824
2	-71.1914
2	-70.5762
2	-69.7852
2	-69.082
2	-68.3789
2	-67.6758
2	-66.9727
2	-66.3574
2	-65.6543
