time (s) - Measured	Pitch (deg) - Measured
1.35	-8.87695
1.355	-8.78906
1.36	-8.61328
1.365	-8.61328
1.37	-8.52539
1.375	-8.34961
1.38	-8.26172
1.385	-8.17383
1.39	-7.99805
1.395	-7.91016
1.4	-7.82227
1.405	-7.55859
1.41	-7.4707
1.415	-7.38281
1.42	-7.03125
1.425	-6.94336
1.43	-6.85547
1.435	-6.5918
1.44	-6.50391
1.445	-6.41602
1.45	-6.15234
1.455	-6.06445
1.46	-5.88867
1.465	-5.53711
1.47	-5.36133
1.475	-5.27344
1.48	-4.83398
1.485	-4.74609
1.49	-4.6582
1.495	-4.21875
1.5	-4.13086
1.505	-3.86719
1.51	-3.69141
1.515	-3.60352
1.52	-3.16406
1.525	-2.98828
1.53	-2.90039
1.535	-2.46094
1.54	-2.37305
1.545	-2.19727
1.55	-1.8457
1.555	-1.66992
1.56	-1.31836
1.565	-1.23047
1.57	-0.878906
1.575	-0.703125
1.58	-0.615234
1.585	-0.263672
1.59	-0.175781
1.595	0
1.6	0.263672
1.605	0.351562
1.61	0.439453
1.615	0.703125
1.62	0.878906
1.625	0.966797
1.63	1.23047
1.635	1.31836
1.64	1.40625
1.645	1.58203
1.65	1.66992
1.655	1.75781
1.66	2.02148
1.665	2.02148
1.67	2.10938
1.675	2.19727
1.68	2.28516
1.685	2.37305
1.69	2.46094
1.695	2.54883
1.7	2.63672
1.705	2.72461
1.71	2.8125
1.715	2.98828
1.72	2.98828
1.725	3.07617
1.73	3.25195
1.735	3.33984
1.74	3.33984
1.745	3.42773
1.75	3.51563
1.755	3.60352
1.76	3.69141
1.765	3.7793
1.77	3.86719
1.775	3.95508
1.78	3.95508
1.785	4.13086
1.79	4.21875
1.795	4.21875
1.8	4.30664
1.805	4.39453
1.81	4.39453
1.815	4.48242
1.82	4.57031
1.825	4.57031
1.83	4.6582
1.835	4.74609
1.84	4.74609
1.845	4.92188
1.85	5.00977
1.855	5.09766
1.86	5.27344
1.865	5.27344
1.87	5.44922
1.875	5.53711
1.88	5.53711
1.885	5.625
1.89	5.71289
1.895	5.80078
1.9	5.80078
1.905	5.88867
1.91	6.06445
1.915	6.06445
1.92	6.15234
1.925	6.32812
1.93	6.41602
1.935	6.41602
1.94	6.5918
1.945	6.5918
1.95	6.67969
1.955	6.76758
1.96	6.76758
1.965	6.94336
1.97	7.03125
1.975	7.11914
1.98	7.20703
1.985	7.29492
1.99	7.38281
1.995	7.4707
2	7.55859
2.005	7.55859
2.01	7.73437
2.015	7.73437
2.02	7.82227
2.025	7.91016
2.03	7.91016
2.035	8.08594
2.04	8.08594
2.045	8.17383
2.05	8.26172
2.055	8.34961
2.06	8.4375
2.065	8.52539
2.07	8.52539
2.075	8.61328
2.08	8.78906
2.085	8.87695
2.09	8.87695
2.095	8.96484
2.1	8.96484
2.105	9.05273
2.11	9.14063
2.115	9.22852
2.12	9.22852
2.125	9.4043
2.13	9.4043
2.135	9.49219
2.14	9.58008
2.145	9.58008
2.15	9.75586
2.155	9.75586
2.16	9.75586
2.165	9.84375
2.17	9.93164
2.175	9.93164
2.18	10.0195
2.185	10.0195
2.19	10.1074
2.195	10.1953
2.2	10.1953
2.205	10.1953
2.21	10.2832
2.215	10.2832
2.22	10.459
2.225	10.459
2.23	10.459
2.235	10.5469
2.24	10.5469
2.245	10.6348
2.25	10.6348
2.255	10.7227
2.26	10.7227
2.265	10.8105
2.27	10.8105
2.275	10.8105
2.28	10.8984
2.285	10.8984
2.29	10.8984
2.295	10.9863
2.3	10.9863
2.305	11.0742
2.31	10.9863
2.315	11.1621
2.32	11.0742
2.325	11.1621
2.33	11.1621
2.335	11.1621
2.34	11.1621
2.345	11.25
2.35	11.25
2.355	11.25
2.36	11.3379
2.365	11.3379
2.37	11.3379
2.375	11.4258
2.38	11.4258
2.385	11.4258
2.39	11.3379
2.395	11.4258
2.4	11.3379
2.405	11.4258
2.41	11.4258
2.415	11.4258
2.42	11.4258
2.425	11.4258
2.43	11.4258
2.435	11.5137
2.44	11.5137
2.445	11.5137
2.45	11.5137
2.455	11.6016
2.46	11.5137
2.465	11.5137
2.47	11.5137
2.475	11.5137
2.48	11.5137
2.485	11.5137
2.49	11.5137
2.495	11.5137
2.5	11.5137
2.505	11.6016
2.51	11.6016
2.515	11.6016
2.52	11.6016
2.525	11.6016
2.53	11.6016
2.535	11.6016
2.54	11.5137
2.545	11.6016
2.55	11.5137
2.555	11.5137
2.56	11.5137
2.565	11.5137
2.57	11.6016
2.575	11.6016
2.58	11.6016
2.585	11.6016
2.59	11.6016
2.595	11.6016
2.6	11.6016
2.605	11.6016
2.61	11.6016
2.615	11.6016
2.62	11.6016
2.625	11.6016
2.63	11.5137
2.635	11.5137
2.64	11.6016
2.645	11.5137
2.65	11.5137
2.655	11.5137
2.66	11.5137
2.665	11.5137
2.67	11.6016
2.675	11.5137
2.68	11.5137
2.685	11.6016
2.69	11.5137
2.695	11.6016
2.7	11.6016
2.705	11.5137
2.71	11.5137
2.715	11.5137
2.72	11.5137
2.725	11.5137
2.73	11.5137
2.735	11.5137
2.74	11.5137
2.745	11.5137
2.75	11.4258
2.755	11.4258
2.76	11.5137
2.765	11.4258
2.77	11.5137
2.775	11.5137
2.78	11.4258
2.785	11.4258
2.79	11.4258
2.795	11.4258
2.8	11.4258
2.805	11.4258
2.81	11.3379
2.815	11.3379
2.82	11.3379
2.825	11.3379
2.83	11.3379
2.835	11.25
2.84	11.25
2.845	11.25
2.85	11.25
2.855	11.1621
2.86	11.1621
2.865	11.1621
2.87	11.1621
2.875	11.1621
2.88	11.1621
2.885	11.1621
2.89	11.0742
2.895	11.0742
2.9	11.0742
2.905	11.0742
2.91	10.9863
2.915	10.9863
2.92	10.9863
2.925	10.9863
2.93	10.9863
2.935	10.9863
2.94	10.9863
2.945	10.8984
2.95	10.8984
2.955	10.8984
2.96	10.8984
2.965	10.8984
2.97	10.8105
2.975	10.8105
2.98	10.8105
2.985	10.8105
2.99	10.8105
2.995	10.7227
3	10.7227
3.005	10.7227
3.01	10.7227
3.015	10.6348
3.02	10.6348
3.025	10.6348
3.03	10.6348
3.035	10.6348
3.04	10.6348
3.045	10.6348
3.05	10.6348
3.055	10.6348
3.06	10.6348
3.065	10.5469
3.07	10.6348
3.075	10.5469
3.08	10.5469
3.085	10.5469
3.09	10.5469
3.095	10.5469
3.1	10.5469
3.105	10.459
3.11	10.459
3.115	10.459
3.12	10.459
3.125	10.459
3.13	10.5469
3.135	10.459
3.14	10.459
3.145	10.459
3.15	10.459
3.155	10.459
3.16	10.459
3.165	10.459
3.17	10.459
3.175	10.459
3.18	10.459
3.185	10.459
3.19	10.459
3.195	10.3711
3.2	10.3711
3.205	10.3711
3.21	10.3711
3.215	10.3711
3.22	10.3711
3.225	10.3711
3.23	10.3711
3.235	10.3711
3.24	10.3711
3.245	10.3711
3.25	10.3711
3.255	10.3711
3.26	10.3711
3.265	10.3711
3.27	10.2832
3.275	10.2832
3.28	10.2832
3.285	10.2832
3.29	10.2832
3.295	10.2832
3.3	10.2832
3.305	10.2832
3.31	10.1953
3.315	10.1953
3.32	10.1953
3.325	10.1953
3.33	10.1953
3.335	10.1953
3.34	10.1953
3.345	10.1074
3.35	10.1074
3.355	10.1074
3.36	10.1074
3.365	10.1074
3.37	10.1074
3.375	10.1074
3.38	10.0195
3.385	10.0195
3.39	10.0195
3.395	10.0195
3.4	10.0195
3.405	10.0195
3.41	10.0195
3.415	9.93164
3.42	9.93164
3.425	9.93164
3.43	9.93164
3.435	9.93164
3.44	9.93164
3.445	9.84375
3.45	9.84375
3.455	9.84375
3.46	9.84375
3.465	9.75586
3.47	9.75586
3.475	9.75586
3.48	9.75586
3.485	9.75586
3.49	9.66797
3.495	9.66797
3.5	9.66797
3.505	9.58008
3.51	9.66797
3.515	9.58008
3.52	9.58008
3.525	9.58008
3.53	9.49219
3.535	9.49219
3.54	9.49219
3.545	9.4043
3.55	9.4043
3.555	9.4043
3.56	9.4043
3.565	9.31641
3.57	9.31641
3.575	9.31641
3.58	9.31641
3.585	9.31641
3.59	9.31641
3.595	9.31641
3.6	9.22852
3.605	9.22852
3.61	9.22852
3.615	9.22852
3.62	9.14063
3.625	9.14063
3.63	9.14063
3.635	9.14063
3.64	9.14063
3.645	9.05273
3.65	9.05273
3.655	9.05273
3.66	9.05273
3.665	9.05273
3.67	9.05273
3.675	9.05273
3.68	9.05273
3.685	9.05273
3.69	9.05273
3.695	9.05273
3.7	9.05273
3.705	8.96484
3.71	8.96484
3.715	8.96484
3.72	8.96484
3.725	8.96484
3.73	8.87695
3.735	8.87695
3.74	8.87695
3.745	8.87695
3.75	8.87695
3.755	8.87695
3.76	8.87695
3.765	8.87695
3.77	8.87695
3.775	8.87695
3.78	8.87695
3.785	8.87695
3.79	8.87695
3.795	8.87695
3.8	8.78906
3.805	8.78906
3.81	8.78906
3.815	8.78906
3.82	8.78906
3.825	8.78906
3.83	8.78906
3.835	8.70117
3.84	8.70117
3.845	8.70117
3.85	8.70117
3.855	8.70117
3.86	8.70117
3.865	8.70117
3.87	8.70117
3.875	8.70117
3.88	8.70117
3.885	8.70117
3.89	8.70117
3.895	8.70117
3.9	8.70117
3.905	8.70117
3.91	8.61328
3.915	8.61328
3.92	8.61328
3.925	8.61328
3.93	8.61328
3.935	8.61328
3.94	8.52539
3.945	8.52539
3.95	8.52539
3.955	8.52539
3.96	8.52539
3.965	8.52539
3.97	8.52539
3.975	8.52539
3.98	8.52539
3.985	8.52539
3.99	8.4375
3.995	8.52539
4	8.4375
4.005	8.4375
4.01	8.34961
4.015	8.34961
4.02	8.34961
4.025	8.34961
4.03	8.34961
4.035	8.34961
4.04	8.34961
4.045	8.34961
4.05	8.34961
4.055	8.34961
4.06	8.26172
4.065	8.34961
4.07	8.26172
4.075	8.26172
4.08	8.26172
4.085	8.26172
4.09	8.26172
4.095	8.17383
4.1	8.17383
4.105	8.17383
4.11	8.17383
4.115	8.17383
4.12	8.17383
4.125	8.17383
4.13	8.17383
4.135	8.17383
4.14	8.17383
4.145	8.08594
4.15	8.08594
4.155	8.08594
4.16	8.08594
4.165	8.08594
4.17	8.08594
4.175	8.08594
4.18	8.08594
4.185	8.08594
4.19	7.99805
4.195	7.99805
4.2	7.99805
4.205	7.99805
4.21	7.99805
4.215	7.99805
4.22	7.99805
4.225	7.99805
4.23	7.99805
4.235	7.99805
4.24	7.99805
4.245	7.91016
4.25	7.91016
4.255	7.91016
4.26	7.91016
4.265	7.91016
4.27	7.91016
4.275	7.82227
4.28	7.82227
4.285	7.82227
4.29	7.82227
4.295	7.82227
4.3	7.82227
4.305	7.82227
4.31	7.82227
4.315	7.82227
4.32	7.82227
4.325	7.82227
4.33	7.82227
4.335	7.73437
4.34	7.73437
4.345	7.73437
4.35	7.73437
4.355	7.73437
4.36	7.73437
4.365	7.73437
4.37	7.64648
4.375	7.64648
4.38	7.64648
4.385	7.64648
4.39	7.64648
4.395	7.64648
4.4	7.64648
4.405	7.64648
4.41	7.55859
4.415	7.55859
4.42	7.55859
4.425	7.55859
4.43	7.55859
4.435	7.55859
4.44	7.55859
4.445	7.55859
4.45	7.55859
4.455	7.55859
4.46	7.55859
4.465	7.4707
4.47	7.4707
4.475	7.4707
4.48	7.4707
4.485	7.4707
4.49	7.4707
4.495	7.4707
4.5	7.4707
4.505	7.4707
4.51	7.38281
4.515	7.38281
4.52	7.38281
4.525	7.38281
4.53	7.38281
4.535	7.38281
4.54	7.38281
4.545	7.38281
4.55	7.29492
4.555	7.29492
4.56	7.29492
4.565	7.29492
4.57	7.29492
4.575	7.29492
4.58	7.29492
4.585	7.20703
4.59	7.20703
4.595	7.20703
4.6	7.20703
4.605	7.20703
4.61	7.20703
4.615	7.20703
4.62	7.20703
4.625	7.20703
4.63	7.20703
4.635	7.11914
4.64	7.11914
4.645	7.11914
4.65	7.11914
4.655	7.11914
4.66	7.11914
4.665	7.11914
4.67	7.11914
4.675	7.03125
4.68	7.03125
4.685	7.03125
4.69	7.03125
4.695	7.03125
4.7	7.03125
4.705	7.03125
4.71	6.94336
4.715	6.94336
4.72	6.94336
4.725	6.94336
4.73	6.94336
4.735	6.94336
4.74	6.94336
4.745	6.94336
4.75	6.94336
4.755	6.94336
4.76	6.94336
4.765	6.94336
4.77	6.94336
4.775	6.94336
4.78	6.94336
4.785	6.94336
4.79	6.94336
4.795	6.85547
4.8	6.85547
4.805	6.85547
4.81	6.85547
4.815	6.85547
4.82	6.85547
4.825	6.85547
4.83	6.85547
4.835	6.85547
4.84	6.85547
4.845	6.85547
4.85	6.85547
4.855	6.85547
4.86	6.85547
4.865	6.85547
4.87	6.85547
4.875	6.76758
4.88	6.76758
4.885	6.76758
4.89	6.76758
4.895	6.76758
4.9	6.76758
4.905	6.76758
4.91	6.76758
4.915	6.76758
4.92	6.76758
4.925	6.76758
4.93	6.76758
4.935	6.76758
4.94	6.76758
4.945	6.76758
4.95	6.76758
4.955	6.85547
4.96	6.76758
4.965	6.76758
4.97	6.76758
4.975	6.76758
4.98	6.76758
4.985	6.85547
4.99	6.85547
4.995	6.85547
5	6.85547
5.005	6.85547
5.01	6.76758
5.015	6.76758
5.02	6.76758
5.025	6.76758
5.03	6.76758
5.035	6.76758
5.04	6.76758
5.045	6.85547
5.05	6.85547
5.055	6.85547
5.06	6.85547
5.065	6.85547
5.07	6.85547
5.075	6.85547
5.08	6.85547
5.085	6.85547
5.09	6.85547
5.095	6.85547
5.1	6.85547
5.105	6.85547
5.11	6.85547
5.115	6.94336
5.12	6.94336
5.125	6.94336
5.13	6.94336
5.135	6.94336
5.14	6.94336
5.145	6.94336
5.15	6.94336
5.155	6.94336
5.16	6.94336
5.165	6.94336
5.17	6.94336
5.175	6.94336
5.18	6.94336
5.185	6.94336
5.19	6.94336
5.195	6.94336
5.2	7.03125
5.205	6.94336
5.21	7.03125
5.215	6.94336
5.22	7.03125
5.225	6.94336
5.23	6.94336
5.235	6.94336
5.24	6.94336
5.245	6.94336
5.25	6.85547
5.255	6.94336
5.26	6.85547
5.265	6.94336
5.27	6.85547
5.275	6.85547
5.28	6.85547
5.285	6.85547
5.29	6.76758
5.295	6.76758
5.3	6.76758
5.305	6.76758
5.31	6.76758
5.315	6.76758
5.32	6.67969
5.325	6.67969
5.33	6.67969
5.335	6.67969
5.34	6.67969
5.345	6.5918
5.35	6.5918
5.355	6.5918
5.36	6.5918
5.365	6.5918
5.37	6.5918
5.375	6.5918
5.38	6.50391
5.385	6.50391
5.39	6.50391
5.395	6.41602
5.4	6.41602
5.405	6.41602
5.41	6.41602
5.415	6.41602
5.42	6.41602
5.425	6.41602
5.43	6.41602
5.435	6.41602
5.44	6.41602
5.445	6.41602
5.45	6.41602
5.455	6.41602
5.46	6.32812
5.465	6.32812
5.47	6.24023
5.475	6.24023
5.48	6.24023
5.485	6.24023
5.49	6.24023
5.495	6.24023
5.5	6.24023
5.505	6.24023
5.51	6.15234
5.515	6.24023
5.52	6.15234
5.525	6.15234
5.53	6.15234
5.535	6.15234
5.54	6.06445
5.545	5.97656
5.55	5.97656
5.555	5.97656
5.56	5.88867
5.565	5.97656
5.57	5.88867
5.575	5.88867
5.58	5.88867
5.585	5.88867
5.59	5.80078
5.595	5.88867
5.6	5.80078
5.605	5.71289
5.61	5.71289
5.615	5.625
5.62	5.625
5.625	5.53711
5.63	5.53711
5.635	5.53711
5.64	5.53711
5.645	5.44922
5.65	5.44922
5.655	5.36133
5.66	5.27344
5.665	5.27344
5.67	5.18555
5.675	5.09766
5.68	5.09766
5.685	5.09766
5.69	5.00977
5.695	5.00977
5.7	5.00977
5.705	4.83398
5.71	4.83398
5.715	4.83398
5.72	4.6582
5.725	4.6582
5.73	4.57031
5.735	4.57031
5.74	4.48242
5.745	4.39453
5.75	4.39453
5.755	4.39453
5.76	4.21875
5.765	4.21875
5.77	4.21875
5.775	4.13086
5.78	4.04297
5.785	4.04297
5.79	3.95508
5.795	3.86719
5.8	3.86719
5.805	3.7793
5.81	3.7793
5.815	3.7793
5.82	3.69141
5.825	3.69141
5.83	3.69141
5.835	3.60352
5.84	3.60352
5.845	3.60352
5.85	3.51563
5.855	3.51563
5.86	3.51563
5.865	3.42773
5.87	3.42773
5.875	3.42773
5.88	3.42773
5.885	3.33984
5.89	3.42773
5.895	3.33984
5.9	3.33984
5.905	3.33984
5.91	3.33984
5.915	3.33984
5.92	3.33984
5.925	3.33984
5.93	3.33984
5.935	3.25195
5.94	3.25195
5.945	3.33984
5.95	3.33984
5.955	3.33984
5.96	3.33984
5.965	3.42773
5.97	3.42773
5.975	3.51563
5.98	3.51563
5.985	3.51563
5.99	3.51563
5.995	3.60352
6	3.60352
6.005	3.60352
6.01	3.69141
6.015	3.69141
6.02	3.7793
6.025	3.7793
6.03	3.7793
6.035	3.95508
6.04	3.95508
6.045	4.04297
6.05	4.13086
6.055	4.21875
6.06	4.21875
6.065	4.30664
6.07	4.39453
6.075	4.48242
6.08	4.57031
6.085	4.6582
6.09	4.6582
6.095	4.74609
6.1	4.83398
6.105	4.92188
6.11	5.00977
6.115	5.00977
6.12	5.09766
6.125	5.18555
6.13	5.36133
6.135	5.36133
6.14	5.53711
6.145	5.53711
6.15	5.625
6.155	5.80078
6.16	5.88867
6.165	6.06445
6.17	6.15234
6.175	6.24023
6.18	6.32812
6.185	6.41602
6.19	6.5918
6.195	6.67969
6.2	6.76758
6.205	6.85547
6.21	7.03125
6.215	7.11914
6.22	7.20703
6.225	7.29492
6.23	7.29492
6.235	7.38281
6.24	7.38281
6.245	7.4707
6.25	7.4707
6.255	7.55859
6.26	7.55859
6.265	7.55859
6.27	7.64648
6.275	7.64648
6.28	7.64648
6.285	7.73437
6.29	7.73437
6.295	7.82227
6.3	7.82227
6.305	7.82227
6.31	7.91016
6.315	7.91016
6.32	7.91016
6.325	7.91016
6.33	7.99805
6.335	7.99805
6.34	7.99805
6.345	7.99805
6.35	7.99805
6.355	7.99805
6.36	7.99805
6.365	7.99805
6.37	8.08594
6.375	8.08594
6.38	8.08594
6.385	8.08594
6.39	8.08594
6.395	8.08594
6.4	8.08594
6.405	8.08594
6.41	8.08594
6.415	8.08594
6.42	8.08594
6.425	8.08594
6.43	8.08594
6.435	8.08594
6.44	8.08594
6.445	8.08594
6.45	8.08594
6.455	8.08594
6.46	8.08594
6.465	8.08594
6.47	8.08594
6.475	8.08594
6.48	7.99805
6.485	7.99805
6.49	7.99805
6.495	7.99805
6.5	7.99805
6.505	7.99805
6.51	7.99805
6.515	7.99805
6.52	7.99805
6.525	7.99805
6.53	7.99805
6.535	7.99805
6.54	7.99805
6.545	7.99805
6.55	7.99805
6.555	7.99805
6.56	7.99805
6.565	7.99805
6.57	7.99805
6.575	7.99805
6.58	7.99805
6.585	7.99805
6.59	7.99805
6.595	7.99805
6.6	8.08594
6.605	7.99805
6.61	8.08594
6.615	8.08594
6.62	8.08594
6.625	8.08594
6.63	8.08594
6.635	8.08594
6.64	8.08594
6.645	8.17383
6.65	8.17383
6.655	8.17383
6.66	8.17383
6.665	8.17383
6.67	8.17383
6.675	8.17383
6.68	8.26172
6.685	8.26172
6.69	8.26172
6.695	8.26172
6.7	8.34961
6.705	8.34961
6.71	8.34961
6.715	8.34961
6.72	8.34961
6.725	8.34961
6.73	8.34961
6.735	8.34961
6.74	8.4375
6.745	8.4375
6.75	8.4375
6.755	8.4375
6.76	8.52539
6.765	8.52539
6.77	8.52539
6.775	8.52539
6.78	8.52539
6.785	8.61328
6.79	8.61328
6.795	8.61328
6.8	8.61328
6.805	8.61328
6.81	8.61328
6.815	8.61328
6.82	8.61328
6.825	8.70117
6.83	8.70117
6.835	8.70117
6.84	8.70117
6.845	8.70117
6.85	8.70117
6.855	8.70117
6.86	8.78906
6.865	8.78906
6.87	8.78906
6.875	8.78906
6.88	8.78906
6.885	8.87695
6.89	8.87695
6.895	8.78906
6.9	8.87695
6.905	8.87695
6.91	8.87695
6.915	8.87695
6.92	8.87695
6.925	8.87695
6.93	8.87695
6.935	8.87695
6.94	8.87695
6.945	8.87695
6.95	8.87695
6.955	8.87695
6.96	8.87695
6.965	8.87695
6.97	8.87695
6.975	8.87695
6.98	8.87695
6.985	8.87695
6.99	8.87695
6.995	8.87695
7	8.87695
7.005	8.78906
7.01	8.78906
7.015	8.78906
7.02	8.78906
7.025	8.78906
7.03	8.78906
7.035	8.78906
7.04	8.78906
7.045	8.78906
7.05	8.78906
7.055	8.78906
7.06	8.70117
7.065	8.70117
7.07	8.70117
7.075	8.70117
7.08	8.70117
7.085	8.70117
7.09	8.70117
7.095	8.61328
7.1	8.61328
7.105	8.61328
7.11	8.61328
7.115	8.61328
7.12	8.52539
7.125	8.52539
7.13	8.52539
7.135	8.52539
7.14	8.52539
7.145	8.52539
7.15	8.52539
7.155	8.4375
7.16	8.4375
7.165	8.4375
7.17	8.4375
7.175	8.34961
7.18	8.34961
7.185	8.34961
7.19	8.34961
7.195	8.34961
7.2	8.26172
7.205	8.26172
7.21	8.26172
7.215	8.26172
7.22	8.26172
7.225	8.26172
7.23	8.17383
7.235	8.17383
7.24	8.17383
7.245	8.17383
7.25	8.17383
7.255	8.17383
7.26	8.17383
7.265	8.08594
7.27	8.08594
7.275	8.08594
7.28	8.08594
7.285	8.08594
7.29	7.99805
7.295	7.99805
7.3	7.99805
7.305	7.99805
7.31	7.99805
7.315	7.99805
7.32	7.99805
7.325	7.91016
7.33	7.91016
7.335	7.91016
7.34	7.91016
7.345	7.91016
7.35	7.91016
7.355	7.82227
7.36	7.82227
7.365	7.82227
7.37	7.82227
7.375	7.82227
7.38	7.82227
7.385	7.82227
7.39	7.82227
7.395	7.73437
7.4	7.73437
7.405	7.73437
7.41	7.73437
7.415	7.73437
7.42	7.73437
7.425	7.73437
7.43	7.73437
7.435	7.64648
7.44	7.64648
7.445	7.64648
7.45	7.64648
7.455	7.64648
7.46	7.64648
7.465	7.64648
7.47	7.64648
7.475	7.64648
7.48	7.64648
7.485	7.64648
7.49	7.64648
7.495	7.55859
7.5	7.55859
7.505	7.55859
7.51	7.55859
7.515	7.55859
7.52	7.55859
7.525	7.55859
7.53	7.55859
7.535	7.55859
7.54	7.55859
7.545	7.55859
7.55	7.55859
7.555	7.55859
7.56	7.55859
7.565	7.4707
7.57	7.4707
7.575	7.4707
7.58	7.4707
7.585	7.4707
7.59	7.4707
7.595	7.4707
7.6	7.4707
7.605	7.4707
